year,month,item,measure,unit,value,source_table_year
2022,7,ヘアスプレー,出荷その他,kg,26032.0,2022
2022,8,ヘアスプレー,出荷その他,kg,11856.0,2022
2022,9,ヘアスプレー,出荷その他,kg,3236.0,2022
2022,10,ヘアスプレー,出荷その他,kg,5101.0,2022
2022,11,ヘアスプレー,出荷その他,kg,13083.0,2022
2022,12,ヘアスプレー,出荷その他,kg,3684.0,2022
2023,0,ヘアスプレー,出荷その他,kg,70370.0,2023
2023,1,ヘアスプレー,出荷その他,kg,7950.0,2023
2023,2,ヘアスプレー,出荷その他,kg,4655.0,2023
2023,3,ヘアスプレー,出荷その他,kg,6601.0,2023
2023,4,ヘアスプレー,出荷その他,kg,4216.0,2023
2023,5,ヘアスプレー,出荷その他,kg,5362.0,2023
2023,6,ヘアスプレー,出荷その他,kg,9376.0,2023
2023,7,ヘアスプレー,出荷その他,kg,5256.0,2023
2023,8,ヘアスプレー,出荷その他,kg,3966.0,2023
2023,9,ヘアスプレー,出荷その他,kg,5777.0,2023
2023,10,ヘアスプレー,出荷その他,kg,5148.0,2023
2023,11,ヘアスプレー,出荷その他,kg,8570.0,2023
2023,12,ヘアスプレー,出荷その他,kg,3493.0,2023
2024,1,ヘアスプレー,出荷その他,kg,3450.0,2024
2024,2,ヘアスプレー,出荷その他,kg,6478.0,2024
2024,3,ヘアスプレー,出荷その他,kg,5664.0,2024
2024,4,ヘアスプレー,出荷その他,kg,8141.0,2024
2024,5,ヘアスプレー,出荷その他,kg,3100.0,2024
2024,6,ヘアスプレー,出荷その他,kg,6134.0,2024
2024,7,ヘアスプレー,出荷その他,kg,3386.0,2024
2024,8,ヘアスプレー,出荷その他,kg,8230.0,2024
2024,9,ヘアスプレー,出荷その他,kg,2444.0,2024
2024,10,ヘアスプレー,出荷その他,kg,15191.0,2024
2024,11,ヘアスプレー,出荷その他,kg,4768.0,2024
2024,12,ヘアスプレー,出荷その他,kg,6333.0,2024
2015,0,ヘアスプレー,受入,kg,112069.0,2019
2016,0,ヘアスプレー,受入,kg,105974.0,2020
2017,0,ヘアスプレー,受入,kg,102694.0,2021
2018,0,ヘアスプレー,受入,kg,95004.0,2022
2019,0,ヘアスプレー,受入,kg,92928.0,2023
2019,1,ヘアスプレー,受入,kg,12916.0,2019
2019,2,ヘアスプレー,受入,kg,8945.0,2019
2019,3,ヘアスプレー,受入,kg,3659.0,2019
2019,4,ヘアスプレー,受入,kg,2198.0,2019
2019,5,ヘアスプレー,受入,kg,12441.0,2019
2019,6,ヘアスプレー,受入,kg,14170.0,2019
2019,7,ヘアスプレー,受入,kg,6539.0,2019
2019,8,ヘアスプレー,受入,kg,11567.0,2019
2019,9,ヘアスプレー,受入,kg,4018.0,2019
2019,10,ヘアスプレー,受入,kg,5885.0,2019
2019,11,ヘアスプレー,受入,kg,3573.0,2019
2019,12,ヘアスプレー,受入,kg,7017.0,2019
2020,0,ヘアスプレー,受入,kg,49431.0,2023
2020,1,ヘアスプレー,受入,kg,48.0,2020
2020,2,ヘアスプレー,受入,kg,1697.0,2020
2020,3,ヘアスプレー,受入,kg,6238.0,2020
2020,4,ヘアスプレー,受入,kg,6395.0,2020
2020,5,ヘアスプレー,受入,kg,2653.0,2020
2020,6,ヘアスプレー,受入,kg,908.0,2020
2020,7,ヘアスプレー,受入,kg,19742.0,2020
2020,8,ヘアスプレー,受入,kg,15.0,2020
2020,9,ヘアスプレー,受入,kg,4182.0,2020
2020,10,ヘアスプレー,受入,kg,2640.0,2020
2020,11,ヘアスプレー,受入,kg,364.0,2020
2020,12,ヘアスプレー,受入,kg,4549.0,2020
2021,0,ヘアスプレー,受入,kg,30699.0,2023
2021,1,ヘアスプレー,受入,kg,34.0,2021
2021,2,ヘアスプレー,受入,kg,743.0,2021
2021,3,ヘアスプレー,受入,kg,1532.0,2021
2021,4,ヘアスプレー,受入,kg,11445.0,2021
2021,5,ヘアスプレー,受入,kg,4468.0,2021
2021,6,ヘアスプレー,受入,kg,7030.0,2021
2021,7,ヘアスプレー,受入,kg,2174.0,2021
2021,8,ヘアスプレー,受入,kg,2011.0,2021
2021,9,ヘアスプレー,受入,kg,281.0,2021
2021,10,ヘアスプレー,受入,kg,425.0,2021
2021,11,ヘアスプレー,受入,kg,280.0,2021
2021,12,ヘアスプレー,受入,kg,276.0,2021
2022,0,ヘアスプレー,受入,kg,30901.0,2023
2022,1,ヘアスプレー,受入,kg,4257.0,2022
2022,2,ヘアスプレー,受入,kg,3359.0,2022
2022,3,ヘアスプレー,受入,kg,2839.0,2022
2022,4,ヘアスプレー,受入,kg,5123.0,2022
2022,5,ヘアスプレー,受入,kg,982.0,2022
2022,6,ヘアスプレー,受入,kg,4528.0,2022
2022,7,ヘアスプレー,受入,kg,1142.0,2022
2022,8,ヘアスプレー,受入,kg,1486.0,2022
2022,9,ヘアスプレー,受入,kg,272.0,2022
2022,10,ヘアスプレー,受入,kg,1082.0,2022
2022,11,ヘアスプレー,受入,kg,1834.0,2022
2022,12,ヘアスプレー,受入,kg,3997.0,2022
2023,0,ヘアスプレー,受入,kg,40582.0,2023
2023,1,ヘアスプレー,受入,kg,141.0,2023
2023,2,ヘアスプレー,受入,kg,6924.0,2023
2023,3,ヘアスプレー,受入,kg,3499.0,2023
2023,4,ヘアスプレー,受入,kg,3868.0,2023
2023,5,ヘアスプレー,受入,kg,4127.0,2023
2023,6,ヘアスプレー,受入,kg,735.0,2023
2023,7,ヘアスプレー,受入,kg,5266.0,2023
2023,8,ヘアスプレー,受入,kg,5403.0,2023
2023,9,ヘアスプレー,受入,kg,319.0,2023
2023,10,ヘアスプレー,受入,kg,6321.0,2023
2023,11,ヘアスプレー,受入,kg,3759.0,2023
2023,12,ヘアスプレー,受入,kg,220.0,2023
2024,1,ヘアスプレー,受入,kg,164.0,2024
2024,2,ヘアスプレー,受入,kg,5976.0,2024
2024,3,ヘアスプレー,受入,kg,3617.0,2024
2024,4,ヘアスプレー,受入,kg,4324.0,2024
2024,5,ヘアスプレー,受入,kg,972.0,2024
2024,6,ヘアスプレー,受入,kg,2999.0,2024
2024,7,ヘアスプレー,受入,kg,186.0,2024
2024,8,ヘアスプレー,受入,kg,5033.0,2024
2024,9,ヘアスプレー,受入,kg,151.0,2024
2024,10,ヘアスプレー,受入,kg,6087.0,2024
2024,11,ヘアスプレー,受入,kg,615.0,2024
2024,12,ヘアスプレー,受入,kg,75.0,2024
2015,0,ヘアスプレー,月末在庫,kg,1332555.0,2019
2016,0,ヘアスプレー,月末在庫,kg,1497813.0,2020
2017,0,ヘアスプレー,月末在庫,kg,1585512.0,2021
2018,0,ヘアスプレー,月末在庫,kg,1503036.0,2022
2019,0,ヘアスプレー,月末在庫,kg,1694488.0,2023
2019,1,ヘアスプレー,月末在庫,kg,1650560.0,2019
2019,2,ヘアスプレー,月末在庫,kg,1667882.0,2019
2019,3,ヘアスプレー,月末在庫,kg,1590185.0,2019
2019,4,ヘアスプレー,月末在庫,kg,1717806.0,2019
2019,5,ヘアスプレー,月末在庫,kg,1592385.0,2019
2019,6,ヘアスプレー,月末在庫,kg,1724006.0,2019
2019,7,ヘアスプレー,月末在庫,kg,1931031.0,2019
2019,8,ヘアスプレー,月末在庫,kg,1936994.0,2019
2019,9,ヘアスプレー,月末在庫,kg,2022309.0,2019
2019,10,ヘアスプレー,月末在庫,kg,1852801.0,2019
2019,11,ヘアスプレー,月末在庫,kg,1816670.0,2019
2019,12,ヘアスプレー,月末在庫,kg,1694488.0,2019
2020,0,ヘアスプレー,月末在庫,kg,1279497.0,2023
2020,1,ヘアスプレー,月末在庫,kg,2076031.0,2020
2020,2,ヘアスプレー,月末在庫,kg,1815856.0,2020
2020,3,ヘアスプレー,月末在庫,kg,1785973.0,2020
2020,4,ヘアスプレー,月末在庫,kg,2041401.0,2020
2020,5,ヘアスプレー,月末在庫,kg,2166956.0,2020
2020,6,ヘアスプレー,月末在庫,kg,1938967.0,2020
2020,7,ヘアスプレー,月末在庫,kg,1772554.0,2020
2020,8,ヘアスプレー,月末在庫,kg,1710524.0,2020
2020,9,ヘアスプレー,月末在庫,kg,1597512.0,2020
2020,10,ヘアスプレー,月末在庫,kg,1463101.0,2020
2020,11,ヘアスプレー,月末在庫,kg,1404332.0,2020
2020,12,ヘアスプレー,月末在庫,kg,1252182.0,2020
2021,0,ヘアスプレー,月末在庫,kg,1220496.0,2023
2021,1,ヘアスプレー,月末在庫,kg,1440275.0,2021
2021,2,ヘアスプレー,月末在庫,kg,1555848.0,2021
2021,3,ヘアスプレー,月末在庫,kg,1461143.0,2021
2021,4,ヘアスプレー,月末在庫,kg,1520125.0,2021
2021,5,ヘアスプレー,月末在庫,kg,1503095.0,2021
2021,6,ヘアスプレー,月末在庫,kg,1504595.0,2021
2021,7,ヘアスプレー,月末在庫,kg,1815975.0,2021
2021,8,ヘアスプレー,月末在庫,kg,1609330.0,2021
2021,9,ヘアスプレー,月末在庫,kg,1675694.0,2021
2021,10,ヘアスプレー,月末在庫,kg,1651469.0,2021
2021,11,ヘアスプレー,月末在庫,kg,1512005.0,2021
2021,12,ヘアスプレー,月末在庫,kg,1159113.0,2021
2022,0,ヘアスプレー,月末在庫,kg,1736150.0,2023
2022,1,ヘアスプレー,月末在庫,kg,1296938.0,2022
2022,2,ヘアスプレー,月末在庫,kg,1377033.0,2022
2022,3,ヘアスプレー,月末在庫,kg,1411333.0,2022
2022,4,ヘアスプレー,月末在庫,kg,1487283.0,2022
2022,5,ヘアスプレー,月末在庫,kg,1377091.0,2022
2022,6,ヘアスプレー,月末在庫,kg,1285128.0,2022
2022,7,ヘアスプレー,月末在庫,kg,1449409.0,2022
2022,8,ヘアスプレー,月末在庫,kg,1686707.0,2022
2022,9,ヘアスプレー,月末在庫,kg,1763356.0,2022
2022,10,ヘアスプレー,月末在庫,kg,1965985.0,2022
2022,11,ヘアスプレー,月末在庫,kg,1955999.0,2022
2022,12,ヘアスプレー,月末在庫,kg,1736150.0,2022
2023,0,ヘアスプレー,月末在庫,kg,1893619.0,2023
2023,1,ヘアスプレー,月末在庫,kg,1914280.0,2023
2023,2,ヘアスプレー,月末在庫,kg,1939693.0,2023
2023,3,ヘアスプレー,月末在庫,kg,2020850.0,2023
2023,4,ヘアスプレー,月末在庫,kg,2020586.0,2023
2023,5,ヘアスプレー,月末在庫,kg,1927962.0,2023
2023,6,ヘアスプレー,月末在庫,kg,1812403.0,2023
2023,7,ヘアスプレー,月末在庫,kg,1996325.0,2023
2023,8,ヘアスプレー,月末在庫,kg,2100934.0,2023
2023,9,ヘアスプレー,月末在庫,kg,2185009.0,2023
2023,10,ヘアスプレー,月末在庫,kg,2244143.0,2023
2023,11,ヘアスプレー,月末在庫,kg,2176674.0,2023
2023,12,ヘアスプレー,月末在庫,kg,1893619.0,2023
2024,1,ヘアスプレー,月末在庫,kg,1957598.0,2024
2024,2,ヘアスプレー,月末在庫,kg,2031736.0,2024
2024,3,ヘアスプレー,月末在庫,kg,1950676.0,2024
2024,4,ヘアスプレー,月末在庫,kg,1952299.0,2024
2024,5,ヘアスプレー,月末在庫,kg,1998430.0,2024
2024,6,ヘアスプレー,月末在庫,kg,1975806.0,2024
2024,7,ヘアスプレー,月末在庫,kg,2016335.0,2024
2024,8,ヘアスプレー,月末在庫,kg,2059405.0,2024
2024,9,ヘアスプレー,月末在庫,kg,2192274.0,2024
2024,10,ヘアスプレー,月末在庫,kg,2219348.0,2024
2024,11,ヘアスプレー,月末在庫,kg,2287859.0,2024
2024,12,ヘアスプレー,月末在庫,kg,2090334.0,2024
2015,0,ヘアスプレー,生産,kg,10885295.0,2019
2016,0,ヘアスプレー,生産,kg,11130726.0,2020
2017,0,ヘアスプレー,生産,kg,10558146.0,2021
2018,0,ヘアスプレー,生産,kg,10081337.0,2022
2019,0,ヘアスプレー,生産,kg,10215447.0,2023
2019,1,ヘアスプレー,生産,kg,703611.0,2019
2019,2,ヘアスプレー,生産,kg,830974.0,2019
2019,3,ヘアスプレー,生産,kg,796533.0,2019
2019,4,ヘアスプレー,生産,kg,1041384.0,2019
2019,5,ヘアスプレー,生産,kg,734285.0,2019
2019,6,ヘアスプレー,生産,kg,918920.0,2019
2019,7,ヘアスプレー,生産,kg,984569.0,2019
2019,8,ヘアスプレー,生産,kg,793958.0,2019
2019,9,ヘアスプレー,生産,kg,1031420.0,2019
2019,10,ヘアスプレー,生産,kg,827619.0,2019
2019,11,ヘアスプレー,生産,kg,778173.0,2019
2019,12,ヘアスプレー,生産,kg,774001.0,2019
2020,0,ヘアスプレー,生産,kg,7625495.0,2023
2020,1,ヘアスプレー,生産,kg,961318.0,2020
2020,2,ヘアスプレー,生産,kg,498650.0,2020
2020,3,ヘアスプレー,生産,kg,805833.0,2020
2020,4,ヘアスプレー,生産,kg,979132.0,2020
2020,5,ヘアスプレー,生産,kg,676475.0,2020
2020,6,ヘアスプレー,生産,kg,421146.0,2020
2020,7,ヘアスプレー,生産,kg,458793.0,2020
2020,8,ヘアスプレー,生産,kg,497749.0,2020
2020,9,ヘアスプレー,生産,kg,586558.0,2020
2020,10,ヘアスプレー,生産,kg,466590.0,2020
2020,11,ヘアスプレー,生産,kg,618517.0,2020
2020,12,ヘアスプレー,生産,kg,618414.0,2020
2021,0,ヘアスプレー,生産,kg,7692834.0,2023
2021,1,ヘアスプレー,生産,kg,592196.0,2021
2021,2,ヘアスプレー,生産,kg,622682.0,2021
2021,3,ヘアスプレー,生産,kg,579419.0,2021
2021,4,ヘアスプレー,生産,kg,684579.0,2021
2021,5,ヘアスプレー,生産,kg,604421.0,2021
2021,6,ヘアスプレー,生産,kg,717915.0,2021
2021,7,ヘアスプレー,生産,kg,981138.0,2021
2021,8,ヘアスプレー,生産,kg,354550.0,2021
2021,9,ヘアスプレー,生産,kg,639502.0,2021
2021,10,ヘアスプレー,生産,kg,535757.0,2021
2021,11,ヘアスプレー,生産,kg,551378.0,2021
2021,12,ヘアスプレー,生産,kg,420061.0,2021
2022,0,ヘアスプレー,生産,kg,8986892.0,2023
2022,1,ヘアスプレー,生産,kg,540104.0,2022
2022,2,ヘアスプレー,生産,kg,602249.0,2022
2022,3,ヘアスプレー,生産,kg,700410.0,2022
2022,4,ヘアスプレー,生産,kg,762589.0,2022
2022,5,ヘアスプレー,生産,kg,590914.0,2022
2022,6,ヘアスプレー,生産,kg,720254.0,2022
2022,7,ヘアスプレー,生産,kg,937870.0,2022
2022,8,ヘアスプレー,生産,kg,945347.0,2022
2022,9,ヘアスプレー,生産,kg,739686.0,2022
2022,10,ヘアスプレー,生産,kg,962531.0,2022
2022,11,ヘアスプレー,生産,kg,796310.0,2022
2022,12,ヘアスプレー,生産,kg,688628.0,2022
2023,0,ヘアスプレー,生産,kg,8976574.0,2023
2023,1,ヘアスプレー,生産,kg,711207.0,2023
2023,2,ヘアスプレー,生産,kg,636420.0,2023
2023,3,ヘアスプレー,生産,kg,810465.0,2023
2023,4,ヘアスプレー,生産,kg,732176.0,2023
2023,5,ヘアスプレー,生産,kg,717153.0,2023
2023,6,ヘアスプレー,生産,kg,698970.0,2023
2023,7,ヘアスプレー,生産,kg,890621.0,2023
2023,8,ヘアスプレー,生産,kg,828636.0,2023
2023,9,ヘアスプレー,生産,kg,815746.0,2023
2023,10,ヘアスプレー,生産,kg,812577.0,2023
2023,11,ヘアスプレー,生産,kg,778506.0,2023
2023,12,ヘアスプレー,生産,kg,544097.0,2023
